customer_id,recipe_name,interaction_type,rating,interaction_date,comment,interaction_text
CUS00004,Chương trìnhmón ngon mỗi ngày,cook,4.0,2024-08-05,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00004 đã cook món Chương trìnhmón ngon mỗi ngày với rating 4.0/5 vào 2024-08-05. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00004,Bò xào cà ri tam sắc (L1),like,3.0,2024-08-21,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã like món Bò xào cà ri tam sắc (L1) với rating 3.0/5 vào 2024-08-21. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Món ăn cho cha,cook,4.0,2024-08-24,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00004 đã cook món Món ăn cho cha với rating 4.0/5 vào 2024-08-24. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00004,Tôm kho tàu,view,2.5,2024-09-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00004 đã view món Tôm kho tàu với rating 2.5/5 vào 2024-09-20. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00004,Tôm rim thịt ba chỉ,view,1.0,2024-09-24,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00004 đã view món Tôm rim thịt ba chỉ với rating 1.0/5 vào 2024-09-24. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00004,Gà luộc xôi gấc,rate,3.0,2024-10-08,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã rate món Gà luộc xôi gấc với rating 3.0/5 vào 2024-10-08. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Bò chiên một nắng,like,3.5,2024-10-11,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã like món Bò chiên một nắng với rating 3.5/5 vào 2024-10-11. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Canh chua cá lóc,view,2.5,2024-10-27,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00004 đã view món Canh chua cá lóc với rating 2.5/5 vào 2024-10-27. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00004,"Bánh xèo Việt Nam ăn nhiều rồi, làm bánh xèo Nhật Bản ăn thử đi cả nhà!",like,3.5,2024-11-06,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã like món Bánh xèo Việt Nam ăn nhiều rồi, làm bánh xèo Nhật Bản ăn thử đi cả nhà! với rating 3.5/5 vào 2024-11-06. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Gà rim ngũ vị,view,3.0,2024-11-17,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã view món Gà rim ngũ vị với rating 3.0/5 vào 2024-11-17. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Mì Quảng,like,3.5,2024-12-05,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã like món Mì Quảng với rating 3.5/5 vào 2024-12-05. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Mực nướng sa tế,view,3.0,2024-12-09,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã view món Mực nướng sa tế với rating 3.0/5 vào 2024-12-09. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Há cảo tam sắc,view,3.0,2024-12-14,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã view món Há cảo tam sắc với rating 3.0/5 vào 2024-12-14. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Bánh flan caramel,cook,3.6,2024-12-14,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã cook món Bánh flan caramel với rating 3.6/5 vào 2024-12-14. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Gà nướng bưởi xốt giấm,save,3.5,2025-01-19,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã save món Gà nướng bưởi xốt giấm với rating 3.5/5 vào 2025-01-19. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Chè bưởi,rate,4.3,2025-02-11,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00004 đã rate món Chè bưởi với rating 4.3/5 vào 2025-02-11. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00004,Tôm hấp rau củ,like,3.5,2025-02-12,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã like món Tôm hấp rau củ với rating 3.5/5 vào 2025-02-12. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Sữa chua dâu tây,like,1.8,2025-02-20,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00004 đã like món Sữa chua dâu tây với rating 1.8/5 vào 2025-02-20. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00004,Bánh trôi nước,rate,2.2,2025-02-20,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00004 đã rate món Bánh trôi nước với rating 2.2/5 vào 2025-02-20. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00004,Cá diêu hồng xiên que chiên lá chanh,like,4.0,2025-03-12,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00004 đã like món Cá diêu hồng xiên que chiên lá chanh với rating 4.0/5 vào 2025-03-12. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00004,Cơm chiên cá mặn,view,2.0,2025-03-30,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00004 đã view món Cơm chiên cá mặn với rating 2.0/5 vào 2025-03-30. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00004,"Các món ăn kèm, món phụ",cook,5.0,2025-04-02,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00004 đã cook món Các món ăn kèm, món phụ với rating 5.0/5 vào 2025-04-02. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00004,Heo kho tàu,like,3.5,2025-04-11,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00004 đã like món Heo kho tàu với rating 3.5/5 vào 2025-04-11. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00004,Món ngon từ cá,view,2.0,2025-04-12,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00004 đã view món Món ngon từ cá với rating 2.0/5 vào 2025-04-12. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00004,Món Chiên,view,2.5,2025-04-14,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00004 đã view món Món Chiên với rating 2.5/5 vào 2025-04-14. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00004,Gà nướng nồi đất,view,2.0,2025-05-03,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00004 đã view món Gà nướng nồi đất với rating 2.0/5 vào 2025-05-03. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Tôm trộn bông cải,rate,4.0,2024-05-14,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00005 đã rate món Tôm trộn bông cải với rating 4.0/5 vào 2024-05-14. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00005,Bò chiên một nắng,view,2.5,2024-05-24,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã view món Bò chiên một nắng với rating 2.5/5 vào 2024-05-24. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Mực nướng sa tế,like,3.5,2024-08-11,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã like món Mực nướng sa tế với rating 3.5/5 vào 2024-08-11. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Mì Quảng,rate,4.0,2024-09-06,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00005 đã rate món Mì Quảng với rating 4.0/5 vào 2024-09-06. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00005,Chương trìnhmón ngon mỗi ngày,like,2.5,2024-09-06,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã like món Chương trìnhmón ngon mỗi ngày với rating 2.5/5 vào 2024-09-06. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Bánh khọt lá cẩm nhân nấm hạt sen,save,3.0,2024-09-11,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã save món Bánh khọt lá cẩm nhân nấm hạt sen với rating 3.0/5 vào 2024-09-11. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Bánh cuốn chay,cook,3.0,2024-09-15,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã cook món Bánh cuốn chay với rating 3.0/5 vào 2024-09-15. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Bắp hạt chiên giòn,like,3.0,2024-09-17,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã like món Bắp hạt chiên giòn với rating 3.0/5 vào 2024-09-17. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Nghêu xào mayonnaise hung quế,view,3.0,2024-10-10,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã view món Nghêu xào mayonnaise hung quế với rating 3.0/5 vào 2024-10-10. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,view,1.0,2024-10-29,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00005 đã view món Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản với rating 1.0/5 vào 2024-10-29. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00005,"Canh khổ qua – Gian khổ đi qua, cả nhà may mắn",view,2.5,2024-11-05,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã view món Canh khổ qua – Gian khổ đi qua, cả nhà may mắn với rating 2.5/5 vào 2024-11-05. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Bún riêu cua,like,2.5,2024-11-11,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã like món Bún riêu cua với rating 2.5/5 vào 2024-11-11. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Cua rang sốt tắc,save,4.0,2024-11-16,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00005 đã save món Cua rang sốt tắc với rating 4.0/5 vào 2024-11-16. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00005,Bánh chiên hải sản,like,3.5,2024-11-25,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã like món Bánh chiên hải sản với rating 3.5/5 vào 2024-11-25. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Há cảo tam sắc,save,4.0,2024-11-28,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00005 đã save món Há cảo tam sắc với rating 4.0/5 vào 2024-11-28. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00005,Thịt nướng BBQ,view,2.0,2024-11-30,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã view món Thịt nướng BBQ với rating 2.0/5 vào 2024-11-30. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Gà om bia,save,3.0,2024-12-02,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã save món Gà om bia với rating 3.0/5 vào 2024-12-02. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Mì vịt tiềm chay,rate,3.0,2024-12-27,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã rate món Mì vịt tiềm chay với rating 3.0/5 vào 2024-12-27. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Bánh khọt,rate,3.1,2025-01-11,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã rate món Bánh khọt với rating 3.1/5 vào 2025-01-11. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Heo kho tàu,save,4.0,2025-01-13,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00005 đã save món Heo kho tàu với rating 4.0/5 vào 2025-01-13. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00005,Heo nướng bắp cải chua,like,4.0,2025-02-26,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00005 đã like món Heo nướng bắp cải chua với rating 4.0/5 vào 2025-02-26. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00005,Cá cuộn Bacon hương thảo,rate,2.0,2025-02-28,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã rate món Cá cuộn Bacon hương thảo với rating 2.0/5 vào 2025-02-28. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,"Các món ăn kèm, món phụ",view,2.0,2025-03-01,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã view món Các món ăn kèm, món phụ với rating 2.0/5 vào 2025-03-01. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Thịt chiên xốt nước tương,like,3.0,2025-03-09,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã like món Thịt chiên xốt nước tương với rating 3.0/5 vào 2025-03-09. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Món ngon từ cá,like,3.5,2025-04-13,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã like món Món ngon từ cá với rating 3.5/5 vào 2025-04-13. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Bò cuộn ba rọi xông khói,view,1.5,2025-04-25,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00005 đã view món Bò cuộn ba rọi xông khói với rating 1.5/5 vào 2025-04-25. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00005,Salad rau củ,view,4.8,2025-05-04,Rất ngon và dễ làm.,Khách hàng CUS00005 đã view món Salad rau củ với rating 4.8/5 vào 2025-05-04. Nhận xét: Rất ngon và dễ làm.
CUS00005,Gà luộc xôi gấc,view,2.0,2025-05-10,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã view món Gà luộc xôi gấc với rating 2.0/5 vào 2025-05-10. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Bắp Bò Nhúng Mắm Ruốc,view,2.5,2025-05-12,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00005 đã view món Bắp Bò Nhúng Mắm Ruốc với rating 2.5/5 vào 2025-05-12. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00005,Bánh canh cua,view,3.0,2025-05-12,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00005 đã view món Bánh canh cua với rating 3.0/5 vào 2025-05-12. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00005,Sữa chua dâu tây,save,3.1,2025-05-31,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00005 đã save món Sữa chua dâu tây với rating 3.1/5 vào 2025-05-31. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00006,Gà luộc xôi gấc,cook,3.0,2024-05-16,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00006 đã cook món Gà luộc xôi gấc với rating 3.0/5 vào 2024-05-16. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00006,Món Xào,view,3.0,2024-05-24,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00006 đã view món Món Xào với rating 3.0/5 vào 2024-05-24. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
